id,v_21,v_32,v_15,v_4,v_1,v_8,v_12,v_25,v_20,v_18,v_3,v_11,v_14,v_26,v_27,v_30,v_9,v_31,v_28,v_13,v_33,v_17,v_19,v_29,v_23,v_24,v_10,v_5,v_6,v_22,v_0,v_7,v_2,v_16,v_34,v_35,v_36,v_37,v_38,v_39,v_40,label
2867,3,147,10,17,1,1,16,110,168,30,70,0,0,0,1,0,0,26,0,14,23,41,18,6.0,3,15,19,31,8,13.0,12,15.5,2.8,-4.06,7,89,47,19,27,46,4,2
2868,3,116,10,52,1,1,41,1,6,311,207,0,0,0,1,1,0,32,1,14,30,48,25,19.571428571428573,3,15,25,40,13,26.4,12,8.9,1.4,3.51,5,84,12,37,10,57,5,2
2869,3,157,10,102,1,14,16,184,291,315,412,1,0,1,1,1,0,31,0,14,29,53,21,17.5,3,15,25,43,11,23.666666666666664,12,8.9,1.4,3.51,5,70,44,5,22,46,4,2
2870,3,6,10,155,1,1,16,1,168,30,104,1,0,0,1,0,0,26,0,14,29,47,24,18.833333333333336,3,15,25,37,14,26.333333333333336,12,9.4,-0.8,-3.12,3,93,4,4,37,37,5,1
2871,3,6,10,121,1,1,16,110,168,30,45,0,0,0,1,0,1,26,0,14,30,48,25,19.79714285714286,3,15,27,39,16,26.775,12,12.4,0.5,1.79,4,44,9,0,27,10,1,2
2872,3,116,10,121,1,1,16,181,251,103,70,1,0,0,1,0,1,34,0,14,30,48,24,19.7,3,15,26,38,14,26.7,12,7.6,2.6,0.32,3,55,28,36,48,26,1,1
2873,7,117,17,105,4,9,25,6,177,25,79,3,9,4,5,6,3,37,0,14,34,54,30,18.75,9,19,31,40,14,30.333333333333336,18,21.5,2.8,1.9400000000000004,15,69,28,33,50,17,6,0
2874,4,6,17,157,1,8,19,190,252,110,75,10,1,4,8,3,3,32,7,20,30,62,24,23.0,9,19,25,47,14,36.0,14,12.4,6.2,2.88,4,31,41,21,37,43,9,2
2875,3,50,10,52,1,3,16,184,291,103,39,0,0,0,1,1,0,58,0,16,29,49,20,19.5,3,16,25,40,9,26.0,12,15.5,2.8,-4.06,3,18,14,3,27,17,1,0
2876,56,116,10,121,1,1,16,183,278,103,87,0,0,0,0,0,0,45,0,14,31,49,18,6.0,4,15,27,39,8,13.0,13,12.7,3.7,-1.7,8,16,41,19,21,40,0,0
2877,3,89,11,55,1,1,16,110,278,103,13,1,0,1,0,1,0,27,0,14,29,51,23,18.5,3,15,25,50,10,26.5,12,12.4,0.5,1.79,2,97,43,26,16,51,1,0
2878,3,6,10,148,1,1,16,1,278,30,13,1,0,0,1,0,0,28,0,14,28,47,22,17.5,3,15,24,36,12,23.75,12,9.4,-0.8,-3.12,8,8,6,40,44,30,5,1
2879,3,89,10,20,0,1,16,181,168,30,44,0,0,0,1,0,0,26,0,14,29,49,23,18.2,3,15,25,41,13,25.8,12,10.8,1.4,1.74,9,73,47,38,29,51,4,1
2880,3,116,10,167,0,1,16,181,251,103,87,1,0,0,0,1,0,33,0,14,28,46,18,6.0,3,15,24,36,8,13.0,12,9.4,-0.8,-3.12,4,58,9,38,3,22,0,0
2881,3,50,10,121,1,3,16,181,251,23,39,0,0,0,1,0,0,33,0,14,31,49,25,20.805714285714288,3,15,27,39,15,27.805714285714288,12,10.8,1.4,1.74,1,58,41,29,24,9,5,1
2882,3,89,10,96,1,1,16,183,251,30,44,0,0,0,1,1,0,26,0,14,28,50,18,6.0,3,15,24,36,8,13.0,12,7.6,2.6,0.32,1,58,13,1,48,8,1,2
2883,3,143,10,54,1,1,16,5,33,11,17,0,0,0,1,0,0,37,0,23,33,56,27,17.555555555555557,3,22,30,48,18,24.9,12,9.4,-0.8,-3.12,1,32,40,31,51,27,0,2
2884,3,89,10,102,1,1,16,1,168,12,31,1,0,0,1,0,0,27,0,14,29,49,24,18.666666666666664,3,15,25,39,13,26.4,12,11.1,0.6,2.02,1,34,22,23,40,71,0,1
2885,33,116,11,146,1,12,16,110,168,23,45,0,0,0,1,0,1,45,0,14,30,51,25,16.985714285714288,3,15,27,42,16,25.3,12,10.8,1.4,1.74,5,34,40,37,57,10,3,1
2886,3,92,14,59,1,1,16,5,33,11,31,1,0,0,1,1,0,27,0,14,28,50,23,17.833333333333336,3,15,24,40,13,27.714285714285715,12,12.4,0.5,1.79,3,99,29,6,19,66,0,2
2887,3,147,10,155,1,1,16,110,168,103,79,0,0,0,1,0,1,28,0,14,29,47,24,19.666666666666664,3,15,25,37,14,26.333333333333336,12,12.4,0.5,1.79,4,84,2,38,5,5,0,1
2888,3,116,10,55,1,12,16,110,168,103,70,0,0,1,0,0,0,32,0,16,29,52,21,17.75,3,16,25,45,11,23.333333333333336,12,16.2,0.3,-0.92,0,28,11,15,7,78,1,0
2889,3,6,10,17,1,1,16,156,278,103,79,1,0,0,1,1,0,28,0,14,23,41,18,6.0,3,15,19,31,8,13.0,12,7.6,2.6,0.32,0,76,38,30,56,38,4,1
2890,3,6,10,96,1,1,16,1,6,23,45,1,0,0,1,0,0,29,0,14,28,50,21,16.666666666666664,3,15,24,44,10,25.5,12,7.6,2.6,0.32,9,7,22,20,39,15,3,2
2891,4,116,10,167,0,3,16,5,6,7,104,0,0,0,1,0,0,38,0,14,28,46,23,20.6,3,15,24,36,13,28.4,12,12.7,3.7,-1.7,9,80,24,2,3,55,0,0
2892,3,6,10,55,1,1,16,181,251,103,45,1,0,0,1,0,1,26,0,14,29,54,24,22.46153846153846,3,15,25,39,14,26.875,12,15.5,2.8,-4.06,6,61,42,27,39,73,3,1
2893,3,166,10,100,1,1,16,1,6,30,87,0,0,0,1,1,0,30,0,14,29,47,18,6.0,3,15,25,38,8,13.0,12,11.1,0.6,2.02,1,61,8,37,21,2,1,0
2894,3,6,12,155,1,1,16,110,168,30,44,1,0,0,0,0,0,26,0,14,29,41,18,6.0,3,15,25,31,8,13.0,12,13.9,-0.3,0.79,1,71,9,31,40,10,3,0
2895,3,125,14,174,5,18,23,189,172,109,106,9,5,2,2,9,3,49,3,18,32,57,31,24.714285714285715,3,18,33,52,13,27.375,26,20.2,5.3,7.08,11,40,22,20,34,19,6,1
2896,4,50,10,96,1,3,16,181,251,103,87,0,0,0,1,0,0,41,0,17,31,50,23,18.6,5,17,26,44,13,24.25,12,10.8,1.4,1.74,9,24,34,15,48,73,3,2
2897,3,116,10,52,1,1,16,181,251,103,39,0,0,0,1,1,0,43,0,14,29,57,22,18.0,3,15,25,42,11,23.333333333333336,12,13.9,-0.3,0.79,1,19,14,10,43,63,4,0
2898,3,6,10,121,1,1,16,1,251,12,79,0,0,0,1,0,1,26,0,14,30,50,25,19.055555555555557,3,15,27,39,16,28.8125,12,13.9,-0.3,0.79,9,46,2,9,5,42,5,1
2899,3,6,10,76,1,1,16,5,60,11,17,0,0,0,1,1,0,28,0,14,28,48,22,17.75,3,15,24,36,13,26.4,12,7.6,2.6,0.32,1,70,26,33,7,35,5,1
2900,3,116,10,59,1,12,16,181,278,12,70,0,0,0,1,1,1,37,0,14,28,47,18,6.0,3,15,24,38,8,13.0,12,12.4,0.5,1.79,6,69,5,11,39,33,2,0
2901,4,116,10,167,0,1,16,1,6,315,186,0,0,0,1,0,0,42,0,14,28,53,23,16.4,3,15,24,42,13,25.0,12,12.4,0.5,1.79,3,94,24,13,22,28,3,1
2902,3,50,10,167,0,15,16,183,278,103,70,0,0,0,1,1,0,46,0,24,33,51,28,19.6,3,20,29,41,13,26.6,12,8.9,1.4,3.51,6,31,7,31,42,69,1,0
2903,3,6,11,148,1,1,16,110,168,103,87,1,0,0,1,0,0,26,0,14,29,50,22,19.2,3,15,25,41,13,25.8,12,12.4,0.5,1.79,2,12,30,28,25,38,4,1
2904,3,116,10,102,1,7,16,165,242,3,5,1,0,0,0,0,0,36,0,14,28,51,18,6.0,3,15,24,41,8,13.0,12,7.6,2.6,0.32,9,54,21,23,6,33,1,0
2905,56,116,10,52,1,1,16,181,251,103,70,0,0,1,0,0,0,36,0,14,29,58,23,19.0,3,15,25,42,12,24.75,12,13.9,-0.3,0.79,3,73,30,2,13,68,2,0
2906,33,116,10,55,1,1,16,165,242,3,5,0,0,0,1,0,0,33,0,14,28,46,18,6.0,3,15,24,36,8,13.0,12,7.6,2.6,0.32,5,96,30,0,13,25,1,0
2907,4,116,10,155,1,9,16,1,6,23,39,0,0,0,1,0,0,32,0,14,29,47,24,18.166666666666664,3,15,25,37,14,26.833333333333336,12,7.6,2.6,0.32,4,47,26,5,6,48,2,1
2908,3,116,10,121,1,1,16,181,251,103,87,0,0,0,1,1,0,42,0,14,30,56,24,17.333333333333336,3,15,26,47,12,25.6,12,16.2,0.3,-0.92,8,46,45,5,38,18,4,2
2909,4,116,10,167,0,1,16,181,251,30,79,0,0,0,0,1,0,51,0,14,28,54,20,17.5,3,15,24,43,11,23.8,12,13.9,-0.3,0.79,1,74,1,35,29,75,4,0
2910,4,116,10,20,0,1,16,110,168,103,70,0,0,0,1,0,1,40,0,14,29,47,24,17.333333333333336,3,15,25,39,13,26.0,12,15.5,2.8,-4.06,2,48,48,21,19,20,1,1
2911,3,89,14,148,1,1,16,5,66,11,17,0,0,0,1,1,0,28,0,14,29,47,21,18.333333333333336,3,15,25,40,8,13.0,12,10.8,1.4,1.74,4,27,29,10,53,62,2,0
2912,3,116,10,55,1,15,16,5,33,12,17,1,0,0,1,0,0,35,0,14,29,48,24,22.142857142857142,3,15,25,38,14,27.666666666666664,12,13.9,-0.3,0.79,4,78,9,2,19,24,1,1
2913,3,167,10,52,1,1,16,110,6,103,87,0,0,1,1,1,0,29,0,21,35,61,28,17.8,3,20,31,46,17,24.444444444444443,12,8.9,1.4,3.51,0,53,24,26,42,25,2,2
2914,3,6,12,59,1,1,16,12,278,11,70,1,0,0,1,1,0,26,0,14,28,49,23,20.0,3,15,24,37,13,26.2,12,8.9,1.4,3.51,9,44,27,33,21,43,4,1
2915,3,157,10,52,1,14,16,5,33,11,17,0,0,0,1,1,0,33,0,23,37,57,32,18.428571428571427,3,18,28,44,14,23.857142857142858,12,15.5,2.8,-4.06,4,35,0,27,35,2,2,0
2916,4,6,10,20,0,1,16,181,251,3,5,1,0,0,1,1,0,53,0,14,29,48,24,19.666666666666664,3,15,25,37,14,26.666666666666664,12,7.6,2.6,0.32,4,52,11,36,55,47,5,1
2917,12,8,15,104,7,8,17,184,177,112,48,7,3,7,4,7,8,33,3,22,31,54,24,18.0,3,16,32,44,17,29.5,12,15.9,4.4,4.51,5,23,46,38,26,75,6,1
2918,3,6,10,102,1,1,16,110,168,103,87,1,0,0,1,0,0,32,0,14,29,50,22,18.6,3,15,25,37,12,24.5,12,12.7,3.7,-1.7,8,4,46,17,13,6,1,0
2919,3,147,10,167,0,1,16,181,251,103,87,1,0,0,1,0,0,30,0,23,38,58,33,17.2,3,24,33,46,22,25.428571428571427,12,7.6,2.6,0.32,8,61,18,35,52,60,3,1
2920,3,89,10,102,1,1,16,57,242,30,5,1,0,0,1,0,0,30,0,14,29,51,22,16.5,3,15,25,45,9,24.0,12,7.6,2.6,0.32,7,48,35,14,9,73,3,0
2921,4,116,10,167,0,1,16,183,278,7,39,0,0,0,1,1,0,51,0,14,28,46,23,19.8,3,15,24,37,13,26.666666666666664,12,10.8,1.4,1.74,5,66,43,7,25,22,3,1
2922,3,157,10,52,1,14,16,181,251,103,104,0,0,0,1,1,0,33,0,14,29,47,18,6.0,3,15,25,39,8,13.0,12,15.5,2.8,-4.06,2,100,19,15,7,35,3,0
2923,3,8,13,127,3,7,17,9,73,19,31,0,4,6,9,2,4,34,5,16,36,53,31,26.45,3,23,35,43,25,34.144444444444446,21,13.1,1.6,7.02,6,103,43,12,60,36,4,1
2924,3,92,10,20,0,1,16,110,6,103,44,1,0,0,1,0,0,27,0,14,29,47,24,18.666666666666664,3,15,25,39,14,27.375,12,12.4,0.5,1.79,1,99,36,35,55,31,5,1
2925,3,6,10,155,1,1,16,5,60,11,44,0,0,0,1,0,0,27,0,14,29,47,24,18.166666666666664,3,15,25,37,14,25.5,12,16.2,0.3,-0.92,4,77,4,28,18,40,5,2
2926,11,89,17,62,4,1,22,117,259,108,78,6,7,5,3,7,5,35,4,22,31,57,31,24.6,12,24,28,40,13,25.5,12,11.9,7.4,9.51,8,92,25,26,37,72,3,0
2927,3,89,11,100,1,1,16,181,251,103,39,0,0,0,1,0,1,27,0,14,29,48,24,20.142857142857142,3,15,25,37,14,28.0,12,13.9,-0.3,0.79,7,76,29,26,17,27,0,1
2928,3,89,10,54,1,1,16,1,6,23,79,1,0,1,0,0,1,26,0,14,29,47,24,17.833333333333336,3,15,25,39,14,24.0,12,12.7,3.7,-1.7,5,47,4,39,51,14,1,0
2929,3,116,10,167,0,1,16,1,278,23,87,0,0,0,1,1,0,33,0,14,28,48,18,6.0,3,15,24,39,8,13.0,12,16.2,0.3,-0.92,1,85,47,38,47,34,2,0
2930,6,176,18,102,8,22,21,10,14,24,75,10,7,7,4,7,4,31,9,18,29,48,25,16.57142857142857,12,22,28,40,16,29.0,18,15.9,8.4,3.51,5,64,14,27,50,78,5,1
2931,3,143,10,55,1,14,16,1,6,23,70,1,0,0,1,0,0,34,0,25,41,86,36,17.833333333333336,13,24,32,58,21,25.461538461538463,17,15.5,2.8,-4.06,3,97,23,40,58,78,4,1
2932,3,6,10,96,1,1,16,1,168,30,44,1,0,0,1,1,1,27,0,14,28,47,23,19.2,3,15,24,37,13,25.666666666666664,12,16.2,0.3,-0.92,9,63,33,5,16,8,0,1
2933,3,6,10,100,1,1,16,110,168,3,44,1,0,0,1,0,0,27,0,14,29,53,20,19.0,3,15,25,39,13,24.6,12,7.6,2.6,0.32,9,44,4,14,8,58,3,1
2934,3,89,14,121,1,1,16,110,168,103,70,1,0,0,1,0,1,26,0,14,30,49,25,19.56875,3,15,27,39,16,27.026249999999997,12,15.5,2.8,-4.06,4,49,41,18,48,13,4,1
2935,4,89,17,150,4,5,19,117,170,36,39,9,7,0,1,6,8,34,0,21,36,48,32,25.2,5,19,26,42,17,32.125,20,15.8,5.4,7.74,10,13,38,22,36,77,3,0
2936,11,93,20,101,1,6,16,185,257,108,87,7,1,5,5,5,1,33,9,17,33,51,26,17.833333333333336,3,16,33,48,15,32.2,19,22.9,5.7,8.79,3,102,28,19,65,27,10,0
2937,10,164,14,57,3,19,16,8,284,43,50,9,1,3,8,2,0,38,1,17,35,62,22,23.8,10,18,34,46,19,26.875,16,19.2,3.3,3.08,10,83,25,13,61,16,0,0
2938,3,89,11,121,1,1,16,110,6,30,39,1,0,0,1,0,0,26,0,14,30,49,25,19.30625,3,15,27,39,16,27.545,12,15.5,2.8,-4.06,5,18,14,27,34,42,3,1
2939,3,143,10,59,1,1,16,5,6,11,87,1,0,0,1,1,0,34,0,18,33,55,22,17.25,3,19,30,42,12,25.0,12,7.6,2.6,0.32,2,40,11,37,7,75,0,0
2940,3,89,11,121,1,1,16,1,278,30,79,1,0,0,1,0,0,26,0,14,30,50,24,18.385714285714286,3,15,27,40,16,26.755555555555556,12,13.9,-0.3,0.79,3,22,23,3,7,39,1,1
2941,3,89,12,100,1,1,16,1,291,30,31,1,0,0,1,0,0,26,0,14,29,48,24,19.0,3,15,25,37,14,26.666666666666664,12,12.4,0.5,1.79,7,63,46,6,57,4,0,1
2942,3,6,12,155,1,1,16,1,6,12,44,1,0,0,1,0,0,26,0,14,29,47,24,19.666666666666664,3,15,25,38,14,26.0,12,15.5,2.8,-4.06,4,89,26,12,40,32,4,1
2943,10,148,13,60,5,10,21,110,169,25,47,3,9,8,4,2,5,34,2,21,35,63,24,17.666666666666664,12,16,32,48,13,33.0,12,18.5,8.8,-3.0599999999999996,7,37,17,39,38,51,7,2
2944,3,92,12,59,1,1,16,1,168,103,79,1,0,0,1,1,0,26,0,14,28,51,22,17.6,3,15,24,40,11,27.2,12,12.4,0.5,1.79,7,71,35,33,52,6,1,0
2945,3,89,13,55,1,1,16,183,251,23,87,1,0,0,1,0,0,28,0,14,28,53,20,19.5,3,15,24,43,13,24.285714285714285,13,10.8,1.4,1.74,0,21,46,32,59,32,1,1
2946,12,98,14,103,1,7,18,14,13,17,36,9,0,9,10,8,5,34,1,19,31,62,32,19.333333333333336,4,22,26,48,12,34.666666666666664,12,15.4,6.2,-3.12,9,98,56,3,61,68,4,1
2947,9,11,18,18,10,7,24,5,174,38,85,3,5,4,10,6,10,35,0,14,23,48,20,11.0,6,17,22,32,11,21.0,12,17.9,4.7,6.79,8,67,52,20,37,44,10,1
2948,3,89,12,121,1,1,16,110,6,103,87,1,0,0,1,0,1,27,0,14,30,48,25,19.308571428571426,3,15,27,41,16,25.55,12,12.4,0.5,1.79,6,11,37,36,2,56,0,1
2949,3,89,10,76,1,1,16,110,168,23,39,1,0,0,1,0,0,27,0,14,29,49,24,17.333333333333336,3,15,25,43,12,26.75,12,8.9,1.4,3.51,1,56,24,12,43,3,1,0
2950,3,92,10,167,0,1,16,183,278,30,44,0,0,0,1,0,1,29,0,14,28,47,22,18.25,3,15,24,39,12,24.8,12,10.8,1.4,1.74,6,87,44,27,48,7,1,2
2951,3,6,11,121,1,1,16,110,278,311,407,1,0,0,1,0,0,27,0,14,30,51,24,19.598333333333336,3,15,27,42,14,24.93333333333333,12,11.1,0.6,2.02,6,49,21,37,4,6,4,2
2952,3,89,10,52,1,1,16,110,6,103,17,1,0,0,1,0,1,27,0,14,29,48,24,21.0,3,15,25,39,14,27.333333333333336,12,12.4,0.5,1.79,3,72,9,7,21,18,3,1
2953,3,6,10,96,1,1,16,1,168,12,31,0,0,0,1,0,1,26,0,14,28,48,23,19.333333333333336,3,15,24,37,13,26.6,12,12.7,3.7,-1.7,4,38,24,34,21,62,1,1
2954,3,6,10,155,1,1,16,110,251,103,87,0,0,0,1,1,0,27,0,14,29,49,24,18.833333333333336,3,15,25,39,14,26.333333333333336,12,15.5,2.8,-4.06,5,29,49,21,47,59,3,1
2955,3,6,10,17,1,1,16,181,168,38,70,1,0,0,1,1,1,26,0,14,23,41,18,6.0,3,15,19,31,8,13.0,12,10.8,1.4,1.74,8,38,27,29,18,66,0,1
2956,3,6,10,76,1,1,16,5,60,12,17,1,0,0,1,0,0,28,0,14,28,46,23,22.4,3,15,24,36,13,27.6,12,12.7,3.7,-1.7,1,20,16,25,3,73,0,1
2957,8,53,16,19,3,7,23,116,177,108,91,7,5,0,9,10,4,54,2,23,30,46,19,13.0,6,16,21,35,16,14.0,19,11.6,5.6,4.32,13,53,52,23,30,38,5,0
2958,3,69,10,9,1,1,129,3,60,11,39,0,0,0,1,1,0,28,1,14,30,51,25,18.857142857142858,3,15,26,38,12,25.75,12,8.9,1.4,3.51,7,75,18,20,37,45,1,2
2959,3,6,11,155,1,1,16,5,6,7,31,1,0,0,1,0,0,26,0,14,29,52,22,18.25,3,15,25,41,11,24.666666666666664,12,9.4,-0.8,-3.12,6,88,2,4,37,15,5,1
2960,3,6,10,17,1,1,16,183,251,30,44,1,0,0,1,1,0,30,0,14,23,41,18,6.0,3,15,19,31,8,13.0,12,12.7,3.7,-1.7,3,44,15,8,6,60,3,0
2961,3,6,10,100,1,1,16,1,168,23,70,1,0,0,1,0,1,26,0,14,29,47,24,19.166666666666664,3,15,25,38,14,27.142857142857142,12,11.1,0.6,2.02,6,72,50,5,37,55,2,1
2962,3,6,15,17,1,1,16,110,251,30,44,1,0,0,1,0,1,26,0,14,23,41,18,6.0,3,15,19,31,8,13.0,12,9.4,-0.8,-3.12,4,52,26,38,47,17,4,1
2963,4,116,10,167,0,1,16,181,251,36,31,0,0,1,1,1,0,45,0,14,28,51,22,16.75,3,15,24,43,11,26.333333333333336,12,9.4,-0.8,-3.12,2,4,6,6,54,53,5,0
2964,3,157,10,100,1,14,16,1,6,103,31,1,0,0,1,0,0,28,0,17,29,47,24,18.833333333333336,3,17,25,37,14,26.833333333333336,12,12.4,0.5,1.79,8,44,43,27,26,49,5,1
2965,3,6,10,96,1,1,16,5,168,7,39,0,0,0,1,0,0,27,0,14,28,47,23,19.4,3,15,24,37,13,26.0,12,16.2,0.3,-0.92,2,77,17,35,29,43,3,1
2966,3,6,10,121,1,1,16,110,251,23,87,0,0,0,1,1,0,27,0,14,30,48,24,19.7,3,15,26,38,14,26.7,12,7.6,2.6,0.32,8,97,34,19,29,11,5,1
2967,11,15,13,150,1,2,16,141,222,6,46,7,5,7,7,9,1,36,5,19,32,53,31,18.25,5,17,25,40,19,32.75,17,16.6,9.6,7.32,14,9,25,32,34,54,6,1
2968,3,166,10,148,1,1,16,5,60,7,104,0,0,1,1,1,0,29,0,19,34,53,28,18.1,3,17,27,40,16,26.333333333333336,12,11.1,0.6,2.02,2,33,19,0,2,22,4,1
2969,3,89,10,155,1,1,16,183,278,103,87,0,0,1,1,1,0,27,0,14,29,47,22,17.25,3,15,25,37,11,24.333333333333336,12,16.2,0.3,-0.92,4,27,50,7,54,62,0,0
2970,3,6,10,55,1,1,16,183,251,103,87,1,0,0,1,0,0,29,0,14,28,51,21,17.666666666666664,3,15,24,36,13,26.0,12,10.8,1.4,1.74,3,20,9,29,20,35,1,1
2971,9,121,15,123,8,4,19,184,259,110,51,5,2,3,8,10,6,48,2,14,32,58,28,18.6,9,24,35,46,17,29.380000000000003,15,18.4,4.5,2.79,11,56,48,4,56,16,9,0
2972,3,89,10,96,1,1,16,181,6,103,87,1,0,1,1,0,1,27,0,14,28,46,22,17.0,3,15,24,36,8,13.0,12,11.1,0.6,2.02,9,31,41,12,41,49,5,0
2973,3,147,10,59,1,1,16,5,6,11,31,0,0,0,1,1,0,26,0,14,28,50,22,18.25,3,15,24,42,11,24.666666666666664,12,13.9,-0.3,0.79,2,27,43,24,4,63,2,2
2974,3,89,10,52,1,1,16,1,66,103,44,1,0,1,0,1,0,34,0,14,29,49,18,6.0,3,15,25,41,8,13.0,12,16.2,0.3,-0.92,5,36,9,16,35,48,5,0
2975,3,89,10,100,1,1,16,181,251,103,87,1,0,0,1,0,1,29,0,14,29,49,19,16.0,3,15,25,44,13,24.4,12,12.7,3.7,-1.7,5,46,31,36,56,71,3,2
2976,4,166,10,121,1,1,16,181,251,30,44,0,0,0,1,1,0,52,0,14,30,52,23,18.1,3,15,26,41,13,25.6,12,11.1,0.6,2.02,8,35,50,32,48,20,5,0
2977,4,116,10,52,1,1,16,1,251,103,13,0,0,1,0,1,0,33,0,17,33,64,24,17.428571428571427,3,17,26,46,12,25.0,13,15.5,2.8,-4.06,6,37,7,36,18,33,5,0
2978,3,89,15,121,1,1,16,1,168,38,70,1,0,0,1,0,1,27,0,14,30,49,25,19.875714285714285,3,15,27,40,15,26.085714285714285,12,11.1,0.6,2.02,9,68,32,32,50,24,2,1
2979,3,89,10,102,1,1,16,110,6,103,87,0,0,0,1,1,1,28,0,14,29,47,18,6.0,3,15,25,43,8,13.0,12,10.8,1.4,1.74,1,24,8,34,60,51,0,0
2980,3,89,11,102,1,1,16,1,168,23,45,0,0,0,1,0,0,28,0,14,29,41,18,6.0,3,15,25,31,8,13.0,12,11.1,0.6,2.02,1,34,19,39,7,41,0,0
2981,3,50,10,52,1,3,16,5,60,36,17,1,0,0,1,1,0,37,0,15,29,51,24,23.11111111111111,3,17,25,40,14,28.571428571428573,12,13.9,-0.3,0.79,0,70,31,18,30,53,0,1
2982,3,92,10,96,1,1,16,110,168,103,44,1,0,0,1,0,0,27,0,14,28,49,23,17.0,3,15,24,37,13,28.4,12,12.4,0.5,1.79,6,75,35,12,35,17,1,1
2983,3,147,10,76,1,1,16,1,168,103,87,1,0,0,1,0,0,29,0,14,29,55,23,17.5,4,15,25,44,13,24.0,13,15.5,2.8,-4.06,2,65,38,2,4,35,5,0
2984,3,147,10,102,1,1,16,62,168,103,87,0,0,0,0,1,0,39,0,17,31,60,23,18.166666666666664,3,18,26,43,13,25.0,12,7.6,2.6,0.32,7,38,9,33,10,55,5,0
2985,3,6,10,155,1,1,16,1,278,23,70,0,0,0,1,0,1,26,0,14,29,48,24,19.428571428571427,3,15,25,41,14,26.5,12,13.9,-0.3,0.79,1,34,11,13,50,76,0,1
2986,3,89,10,76,1,1,16,110,278,23,70,0,0,0,1,1,0,27,0,14,28,52,22,18.0,4,15,24,40,13,25.6,12,9.4,-0.8,-3.12,9,35,42,32,53,60,1,1
2987,56,147,10,167,0,3,16,5,60,7,13,0,0,0,1,0,0,49,0,19,33,55,28,20.636363636363633,3,20,29,44,18,27.6,12,16.2,0.3,-0.92,5,97,2,8,29,46,1,1
2988,3,6,10,76,1,1,16,5,278,12,44,1,0,0,1,0,0,26,0,14,28,47,23,17.8,4,15,24,39,13,24.6,12,9.4,-0.8,-3.12,9,91,28,35,31,13,1,1
2989,3,6,10,54,1,1,16,5,6,11,104,1,0,0,1,0,0,28,0,21,35,53,28,20.7,3,23,31,43,20,27.583333333333336,12,15.5,2.8,-4.06,9,85,11,38,12,41,1,1
2990,3,116,10,102,1,1,16,181,251,23,45,0,0,0,1,0,0,41,0,19,33,55,27,18.416666666666664,3,20,28,45,15,26.0,12,10.8,1.4,1.74,5,72,33,3,31,59,4,1
2991,3,6,12,54,1,1,16,110,168,12,31,1,0,0,1,0,0,28,0,14,29,47,24,17.833333333333336,3,15,25,37,11,26.333333333333336,12,9.4,-0.8,-3.12,1,5,21,2,10,8,4,2
2992,3,6,14,54,1,1,16,5,6,103,31,1,0,0,1,0,0,28,0,14,29,47,24,17.166666666666664,3,15,25,40,14,24.5,12,12.4,0.5,1.79,1,40,13,2,29,70,5,2
2993,3,6,10,96,1,1,16,181,6,23,104,0,0,0,1,0,0,26,0,14,28,47,22,17.25,3,15,24,39,13,24.0,12,10.8,1.4,1.74,7,53,1,12,0,50,5,2
2994,3,6,12,121,1,1,16,110,168,103,70,1,0,0,1,0,1,27,0,14,30,51,25,19.605,3,15,27,42,16,25.33125,12,15.5,2.8,-4.06,1,49,6,34,25,14,0,1
2995,4,116,11,96,1,1,16,181,251,30,70,0,0,0,1,1,0,51,0,14,28,55,18,6.0,4,15,24,36,8,13.0,12,9.4,-0.8,-3.12,2,21,39,17,0,36,3,0
2996,3,89,10,121,1,1,16,183,278,38,104,1,0,0,1,0,0,26,0,14,31,49,26,20.935000000000002,3,15,27,39,16,27.935000000000002,12,9.4,-0.8,-3.12,1,81,29,9,42,74,0,1
2997,3,147,10,102,1,1,16,181,251,103,87,0,0,0,1,1,0,29,0,14,29,47,24,18.666666666666664,3,15,25,38,13,24.4,12,9.4,-0.8,-3.12,5,53,34,20,39,67,2,1
2998,8,125,19,20,7,20,17,114,174,262,205,7,6,3,7,7,5,49,8,14,38,55,24,26.833333333333336,6,21,29,49,14,34.75,21,12.1,1.6,3.02,4,26,54,30,28,17,8,1
2999,3,6,10,100,1,1,16,1,278,23,45,0,1,1,0,1,0,27,0,14,29,47,22,17.5,3,15,25,37,13,24.0,12,8.9,1.4,3.51,9,25,43,0,13,15,1,0
3000,3,6,15,121,1,1,16,1,168,103,39,1,0,0,1,0,1,27,0,14,31,49,25,20.214285714285715,3,15,27,39,15,27.214285714285715,12,12.7,3.7,-1.7,3,52,8,26,29,31,5,1
3001,9,10,13,24,8,7,20,8,8,7,79,7,6,7,1,8,9,37,2,16,40,61,28,24.75,8,22,27,41,21,25.285714285714285,13,17.2,7.3,1.08,10,95,13,14,62,9,6,1
3002,3,116,11,96,1,12,16,183,168,23,104,0,0,0,0,1,0,40,0,14,28,46,18,6.0,3,15,24,40,8,13.0,12,10.8,1.4,1.74,3,8,34,31,0,23,3,0
3003,3,147,10,146,1,1,16,5,66,12,17,0,0,0,1,0,0,26,0,14,25,43,18,6.0,3,15,23,35,9,29.0,12,10.8,1.4,1.74,7,84,33,30,50,4,4,2
